240.563,655.416,84
241.093,652.651,84
241.079,649.818,84
241.074,646.989,84
240.305,644.474,84
239.357,641.861,84
236.558,641.324,84
233.725,641.316,84
231.018,641.603,84
228.691,643.198,84
226.01,644.242,84
223.833,646.012,84
221.861,648.062,84
220.251,649.643,84
219.631,652.196,84
218.902,654.724,84
218.86,657.537,84
218.86,660.367,84
218.853,663.205,84
218.626,666.263,84
220.219,667.497,84
223.043,667.658,84
225.631,668.133,84
228.414,667.129,84
230.92,665.753,84
233.198,664.074,84
235.3,662.158,84
237.275,660.072,84
239.175,657.886,84
