253.807,627.668,92.0,0.60497070534,0.347757637499,0.938053539343
251.764,628.719,92.0,0.60497070534,0.347757637499,0.938053539343
250.106,630.325,92.0,0.60497070534,0.347757637499,0.938053539343
248.974,632.291,92.0,0.60497070534,0.347757637499,0.938053539343
247.878,634.346,92.0,0.60497070534,0.347757637499,0.938053539343
247.499,636.58,92.0,0.60497070534,0.347757637499,0.938053539343
245.995,638.348,92.0,0.60497070534,0.347757637499,0.938053539343
244.781,640.146,92.0,0.60497070534,0.347757637499,0.938053539343
244.815,642.461,92.0,0.60497070534,0.347757637499,0.938053539343
243.969,644.419,92.0,0.60497070534,0.347757637499,0.938053539343
243.094,646.564,92.0,0.60497070534,0.347757637499,0.938053539343
242.483,648.641,92.0,0.60497070534,0.347757637499,0.938053539343
242.015,650.75,92.0,0.60497070534,0.347757637499,0.938053539343
242.035,653.06,92.0,0.60497070534,0.347757637499,0.938053539343
242.047,655.366,92.0,0.60497070534,0.347757637499,0.938053539343
242.056,657.665,92.0,0.60497070534,0.347757637499,0.938053539343
242.095,659.96,92.0,0.60497070534,0.347757637499,0.938053539343
242.922,662.128,92.0,0.60497070534,0.347757637499,0.938053539343
243.01,664.415,92.0,0.60497070534,0.347757637499,0.938053539343
242.974,666.731,92.0,0.60497070534,0.347757637499,0.938053539343
244.048,668.58,92.0,0.60497070534,0.347757637499,0.938053539343
244.566,670.316,92.0,0.60497070534,0.347757637499,0.938053539343
245.817,672.027,92.0,0.60497070534,0.347757637499,0.938053539343
247.368,673.723,92.0,0.60497070534,0.347757637499,0.938053539343
248.795,675.475,92.0,0.60497070534,0.347757637499,0.938053539343
250.287,676.526,92.0,0.60497070534,0.347757637499,0.938053539343
252.373,676.992,92.0,0.60497070534,0.347757637499,0.938053539343
254.154,678.223,92.0,0.60497070534,0.347757637499,0.938053539343
256.546,678.03,92.0,0.60497070534,0.347757637499,0.938053539343
258.61,679.032,92.0,0.60497070534,0.347757637499,0.938053539343
260.922,678.988,92.0,0.60497070534,0.347757637499,0.938053539343
263.208,679.03,92.0,0.60497070534,0.347757637499,0.938053539343
265.455,679.162,92.0,0.60497070534,0.347757637499,0.938053539343
267.437,679.931,92.0,0.60497070534,0.347757637499,0.938053539343
269.719,679.978,92.0,0.60497070534,0.347757637499,0.938053539343
272.029,679.96,92.0,0.60497070534,0.347757637499,0.938053539343
274.33,679.961,92.0,0.60497070534,0.347757637499,0.938053539343
276.632,679.96,92.0,0.60497070534,0.347757637499,0.938053539343
278.933,679.96,92.0,0.60497070534,0.347757637499,0.938053539343
