251.456,577.322,106
248.872,575.778,106
245.959,574.508,106
243.683,572.327,106
240.801,571.013,106
238.209,569.055,106
235.184,568.627,106
232.267,567.594,106
229.087,567.671,106
225.924,567.673,106
222.748,567.615,106
219.825,568.619,106
216.829,569.629,106
213.72,569.818,106
211.093,571.539,106
208.861,573.775,106
206.833,576.162,106
204.956,578.659,106
203.286,581.352,106
201.882,584.182,106
200.461,587.007,106
199.455,590.003,106
198.02,592.824,106
196.622,595.656,106
195.6,598.572,106
195.129,601.688,106
194.65,604.785,106
194.707,607.955,106
194.396,611.066,106
193.657,614.108,106
193.699,617.276,106
193.711,620.437,106
193.693,623.601,106
194.686,626.566,106
195.996,629.488,106
196.941,632.5,106
197.978,635.489,106
198.876,638.52,106
200.251,641.392,106
200.66,644.451,106
201.339,647.482,106
202.859,650.111,106
204.371,652.78,106
204.864,655.827,106
206.417,658.598,106
208.219,660.434,106
210.038,662.749,106
212.303,664.775,106
214.354,666.972,106
217.183,668.4,106
219.508,670.519,106
222.432,671.78,106
225.122,672.94,106
228.124,673.88,106
231.199,674.269,106
234.175,675.058,106
237.357,674.971,106
240.293,675.929,106
243.484,675.825,106
246.386,676.71,106
250.152,676.328,106
251.769,677.791,106
254.922,677.798,106
258.08,677.807,106
261.258,677.874,106
264.178,676.854,106
267.318,676.763,106
270.498,676.837,106
273.648,676.812,106
276.385,675.784,106
279.078,674.604,106
281.97,673.302,106
284.784,671.862,106
287.603,670.44,106
290.423,669.016,106
292.588,666.679,106
295.314,665.12,106
296.985,662.468,106
299.202,660.208,106
300.927,657.557,106
300.931,654.397,106
300.994,651.211,106
299.882,648.491,106
298.756,645.659,106
296.992,643.834,106
295.35,641.3,106
294.042,638.677,106
291.423,636.601,106
289.974,634.04,106
287.797,631.78,106
286.303,629.242,106
284.541,626.636,106
282.965,624.125,106
281.539,621.555,106
281.299,618.498,106
279.632,615.835,106
278.784,612.78,106
278.693,609.637,106
278.112,606.715,106
277.808,603.68,106
276.612,600.979,106
275.422,598.176,106
273.843,595.666,106
272.412,593.097,106
270.926,590.551,106
268.36,588.455,106
267.114,585.778,106
266.266,583.488,106
265.698,580.497,106
263.283,578.884,106
259.55,578.257,106
255.025,578.221,106
