254.594,623.205,91
254.083,625.411,91
253.664,627.654,91
252.651,629.833,91
252.752,632.275,91
251.729,634.453,91
251.718,636.869,91
251.704,639.285,91
251.684,641.699,91
251.34,644.037,91
250.748,646.317,91
250.738,648.733,91
250.741,651.153,91
250.801,653.597,91
249.739,655.577,91
249.769,658.008,91
249.775,660.428,91
249.817,662.829,91
250.337,665.035,91
251.036,667.225,91
251.685,669.484,91
252.859,671.422,91
253.542,673.792,91
254.603,675.141,91
256.56,676.162,91
258.13,676.982,91
260.021,678.233,91
262.61,677.814,91
264.518,679.049,91
266.955,679.005,91
269.378,678.996,91
271.796,678.985,91
274.21,678.951,91
276.496,678.118,91
278.908,678.055,91
280.896,677.019,91
283.158,676.294,91
285.527,676.095,91
287.677,674.96,91
289.912,674.175,91
292.012,673.035,91
294.156,672.231,91
296.122,671.014,91
297.065,669.561,91
298.162,668.166,91
299.19,666.191,91
300.001,664.11,91
300.655,661.961,91
300.972,659.674,91
300.973,657.255,91
300.972,654.836,91
301.001,652.41,91
300.07,650.21,91
300.19,647.733,91
298.979,645.812,91
298.838,643.383,91
297.203,641.555,91
296.885,639.382,91
295.641,637.893,91
294.577,635.959,91
293.328,634.563,91
291.59,632.906,91
289.696,631.642,91
287.481,630.724,91
285.761,629.035,91
283.875,627.749,91
281.825,626.893,91
280.503,625.74,91
278.791,625.035,91
276.456,624.951,91
275.317,623.671,91
272.646,623.924,91
270.19,623.926,91
267.751,623.823,91
265.332,623.623,91
262.931,623.344,91
260.542,623.003,91
258.163,622.619,91
255.789,622.209,91
