258.617,624.45,74
255.893,625.615,74
252.817,626.066,74
250.38,628.159,74
248.119,630.417,74
246.049,632.961,74
245.323,636.009,74
243.094,638.326,74
242.043,641.268,74
242.034,644.47,74
242.606,647.571,74
244.508,650.115,74
246.527,652.556,74
248.782,654.824,74
250.26,657.412,74
252.743,659.584,74
254.963,661.865,74
256.447,664.451,74
258.044,666.99,74
258.981,669.802,74
260.433,672.401,74
262.092,674.92,74
263.785,677.095,74
266.245,679.007,74
269.468,678.918,74
272.405,680.038,74
275.625,679.954,74
278.824,679.96,74
282.023,679.953,74
285.169,679.724,74
288.19,678.962,74
291.287,678.523,74
294.374,678.046,74
297.333,677.023,74
300.433,676.52,74
303.343,675.574,74
305.416,674.16,74
306.435,671.613,74
306.763,668.543,74
306.769,665.344,74
306.494,662.256,74
305.247,659.466,74
304.566,656.484,74
302.932,653.969,74
301.889,651.738,74
299.572,649.445,74
296.459,649.214,74
293.217,649.228,74
290.107,648.822,74
287.118,648.032,74
284.24,646.89,74
281.462,645.429,74
278.773,643.683,74
276.164,641.687,74
273.623,639.472,74
271.139,637.073,74
268.703,634.524,74
266.304,631.857,74
263.932,629.107,74
261.575,626.306,74
