249.443,609.452,101
246.847,609.46,101
244.619,610.37,101
242.531,611.69,101
240.362,613.06,101
238.096,614.314,101
237.054,616.484,101
235.576,618.613,101
234.267,620.708,101
233.369,622.938,101
233.268,625.542,101
231.527,627.55,101
230.474,629.71,101
229.512,632.09,101
227.903,634.018,101
226.928,636.206,101
225.609,638.442,101
223.767,640.278,101
222.19,642.294,101
220.971,644.638,101
220.761,647.178,101
219.725,649.349,101
219.826,651.991,101
219.824,654.591,101
219.852,657.185,101
220.278,659.685,101
220.844,662.152,101
221.352,664.634,101
221.691,667.163,101
222.724,669.336,101
225.14,670.248,101
227.29,671.278,101
229.659,672.28,101
232.268,672.239,101
234.704,672.635,101
237.098,673.135,101
239.67,673.201,101
242.272,673.198,101
244.872,673.198,101
247.472,673.197,101
250.068,673.186,101
252.747,673.378,101
255.069,672.706,101
257.472,672.23,101
260.074,672.233,101
262.674,672.232,101
265.273,672.234,101
267.876,672.222,101
270.469,672.255,101
272.959,672.719,101
275.448,673.19,101
278.059,673.227,101
280.127,671.942,101
282.765,672.032,101
285.162,671.543,101
287.334,670.499,101
289.406,669.298,101
290.619,667.19,101
292.166,665.088,101
292.321,662.513,101
293.228,660.288,101
293.241,657.693,101
293.554,655.167,101
294.198,652.719,101
294.209,650.121,101
294.214,647.52,101
294.295,644.901,101
293.328,642.529,101
293.24,639.952,101
293.189,637.371,101
292.02,635.256,101
292.289,632.539,101
291.99,630.014,101
291.341,627.565,101
289.97,625.539,101
288.498,623.389,101
288.097,620.83,101
286.485,618.796,101
284.685,617.6,101
283.649,615.371,101
282.595,613.203,101
280.942,611.632,101
279.843,609.553,101
277.694,608.422,101
275.832,607.155,101
273.836,606.547,101
271.473,605.973,101
269.027,605.567,101
268.229,607.379,101
267.776,609.656,101
266.205,610.953,101
263.718,611.449,101
260.518,611.321,101
256.81,610.747,101
252.796,609.906,101
