345.734,428.679,169
343.851,427.59,169
342.615,426.019,169
341.323,425.105,169
340.342,423.295,169
338.73,421.703,169
336.926,420.239,169
335.851,418.945,169
334.886,417.175,169
333.821,415.735,169
332.426,414.095,169
331.671,411.939,169
330.297,411.033,169
329.148,409.531,169
328.256,407.658,169
327.189,405.847,169
325.711,404.207,169
324.523,402.454,169
323.31,401.302,169
322.376,399.627,169
320.447,398.744,169
318.387,397.878,169
316.277,398.238,169
314.295,399.081,169
313.543,401.102,169
312.002,402.758,169
310.791,404.635,169
309.093,406.181,169
308.327,408.117,169
307.017,409.829,169
306.111,411.708,169
304.558,413.319,169
303.782,415.251,169
302.63,417.028,169
301.724,418.907,169
300.069,420.478,169
299.628,422.634,169
298.103,424.324,169
296.524,425.929,169
295.541,427.755,169
294.446,429.086,169
292.808,430.662,169
292.171,432.861,169
290.22,433.927,169
289.312,435.811,169
288.345,437.666,169
287.379,439.52,169
286.934,441.59,169
285.966,443.443,169
285.909,445.673,169
285.912,447.929,169
284.973,449.961,169
285.035,452.23,169
285.034,454.483,169
285.033,456.737,169
285.399,458.84,169
286.348,460.701,169
286.762,462.784,169
288.438,464.343,169
289.264,466.254,169
290.999,467.768,169
292.137,469.03,169
293.7,470.675,169
295.257,472.36,169
297.176,473.172,169
298.962,474.301,169
300.852,475.18,169
302.753,476.033,169
305.003,476.042,169
307.258,476.041,169
309.512,476.041,169
311.747,476.023,169
313.136,475.156,169
315.206,474.186,169
317.15,473.124,169
319.222,472.172,169
320.992,470.835,169
322.85,469.878,169
324.429,468.249,169
326.018,466.653,169
327.633,465.08,169
329.337,463.582,169
330.681,462.193,169
332.168,460.549,169
333.738,458.943,169
335.273,457.306,169
336.365,455.36,169
337.725,453.677,169
338.989,451.947,169
340.361,450.261,169
341.282,448.393,169
342.022,446.291,169
343.696,444.725,169
343.859,442.537,169
344.816,440.679,169
345.282,438.618,169
345.627,436.507,169
345.535,434.16,169
346.472,432.843,169
346.366,430.482,169
