92.3268,218.415,159
90.4236,216.76,159
88.497,215.162,159
86.5221,213.678,159
84.7439,211.793,159
83.1825,209.903,159
81.1568,208.32,159
79.3207,206.481,159
77.9926,204.289,159
76.3144,202.349,159
75.2517,199.964,159
74.1655,197.608,159
72.7933,195.534,159
72.2458,193.048,159
71.2828,190.689,159
70.5798,188.266,159
70.6197,185.666,159
70.4225,183.127,159
69.7843,180.662,159
68.892,178.451,159
68.0292,176.22,159
66.8206,174.131,159
66.0222,171.794,159
64.7383,169.529,159
64.0734,167.219,159
62.2236,165.397,159
60.3937,163.565,159
58.84,161.552,159
57.6444,159.241,159
56.4799,157.136,159
55.1973,155.083,159
53.7464,152.952,159
51.9296,151.112,159
50.0891,149.292,159
48.0838,147.705,159
46.0863,146.11,159
44.097,144.834,159
42.695,142.802,159
40.9387,140.927,159
39.1284,139.049,159
36.7434,138.516,159
34.7617,139.998,159
32.9103,141.777,159
32.1456,144.049,159
31.4636,146.359,159
31.3578,148.906,159
32.3843,151.064,159
34.4832,152.822,159
36.5073,154.312,159
38.8435,155.445,159
41.061,156.785,159
42.3456,159.064,159
44.4941,160.409,159
46.0838,162.41,159
47.8572,164.377,159
48.9478,166.482,159
50.4195,168.002,159
51.3099,170.371,159
52.0652,172.769,159
52.8928,175.238,159
52.9661,177.825,159
54.1473,180.138,159
55.3162,182.448,159
56.0036,184.748,159
56.8504,187.147,159
58.0044,189.262,159
58.4651,191.859,159
59.6006,194.185,159
60.7561,196.498,159
62.0017,198.751,159
63.7796,200.654,159
64.0941,203.197,159
65.6613,205.26,159
66.7947,207.398,159
67.7682,209.583,159
69.8152,211.324,159
71.6496,213.153,159
73.4783,214.986,159
75.3161,216.806,159
77.4829,218.169,159
86.2461,219.911,159
91.0591,218.897,159
