345.01,421.511,195
347.203,420.86,195
349.535,420.596,195
351.479,419.037,195
353.791,418.74,195
355.934,418.075,195
358.126,417.06,195
360.35,416.294,195
361.821,415.354,195
364.394,415.08,195
366.237,413.637,195
368.374,412.944,195
370.359,411.887,195
372.068,410.16,195
374.013,409.141,195
375.501,407.208,195
376.949,405.382,195
377.89,403.355,195
379.118,401.271,195
379.774,399.124,195
380.708,397.089,195
380.626,394.631,195
381.636,392.626,195
381.525,390.157,195
382.538,388.153,195
382.509,385.718,195
382.513,383.296,195
382.515,380.872,195
382.629,378.397,195
381.352,376.476,195
380.756,374.175,195
379.87,372.66,195
378.496,370.713,195
377.08,368.786,195
376.221,366.718,195
374.306,365.087,195
372.845,363.269,195
371.478,361.411,195
369.799,359.673,195
367.752,358.42,195
365.628,357.256,195
363.844,355.734,195
361.813,354.787,195
359.716,353.997,195
357.287,354.011,195
354.88,353.973,195
352.458,353.969,195
350.034,353.971,195
347.604,353.943,195
345.401,354.869,195
343.129,355.581,195
341.115,356.603,195
338.903,357.534,195
336.805,358.854,195
334.625,359.901,195
332.462,360.994,195
330.379,362.195,195
328.344,363.463,195
326.582,365.109,195
324.72,366.627,195
322.788,368.028,195
321.804,370.044,195
320.132,371.771,195
319.396,374.04,195
317.679,375.753,195
316.622,377.908,195
315.974,380.059,195
315.809,382.413,195
314.878,384.447,195
313.96,386.659,195
314.013,389.096,195
314.014,391.519,195
314.013,393.943,195
314.013,396.366,195
314.013,398.789,195
314.013,401.213,195
314.033,403.615,195
315.181,404.932,195
316.771,406.875,195
318.813,407.802,195
320.495,409.592,195
322.31,411.061,195
324.125,412.532,195
326.475,412.727,195
328.916,412.831,195
331.248,413.326,195
333.485,414.159,195
335.643,415.28,195
337.735,416.634,195
339.775,418.172,195
341.78,419.839,195
343.763,421.585,195
