361.57,402.378,175
360.575,400.631,175
359.127,399.071,175
357.943,397.402,175
357.029,395.623,175
355.539,394.159,175
354.42,392.753,175
352.698,391.775,175
351.421,390.923,175
349.691,389.92,175
347.512,389.967,175
345.349,389.977,175
343.189,389.975,175
341.016,389.906,175
339.014,390.657,175
336.933,390.875,175
335.652,391.751,175
334.321,392.586,175
333.377,394.287,175
332.486,396.075,175
332.243,398.134,175
331.592,400.024,175
331.578,402.178,175
331.577,404.338,175
331.575,406.499,175
331.55,408.669,175
332.672,410.364,175
334.179,411.9,175
335.703,413.434,175
337.197,415.043,175
339.068,415.74,175
340.622,417.202,175
342.389,418.151,175
344.364,418.598,175
346.376,418.953,175
348.535,418.955,175
350.694,418.96,175
352.855,418.96,175
355.038,419.017,175
356.811,418.083,175
358.3,416.529,175
359.336,414.421,175
360.162,412.338,175
360.818,410.275,175
361.341,408.228,175
361.768,406.192,175
362.139,404.163,175
